image,question,answer,split
cow_069.jpg,Con bò đang đứng ở môi trường nào?,Con bò đang đứng ở trong một trang trại.,train
cow_069.jpg,Lông con bò có những màu gì?,Lông con bò có màu đen và màu trắng.,train
cow_069.jpg,Bầu vú của con bò có mấy núm?,Bầu vú của con bò có bốn núm.,train
cow_069.jpg,Con bò có đang ăn rơm không?,"Không, con bò chỉ đang đứng trên rơm.",train
cow_070.jpg,Những con bò đang làm gì?,Những con bò đang ăn thức ăn trong chuồng.,train
cow_070.jpg,Thanh sắt ngăn cách có màu gì?,Thanh sắt ngăn cách có màu xám bạc.,train
cow_070.jpg,Có bao nhiêu con bò đang thò đầu ra?,Có bốn con bò đang thò đầu ra.,train
cow_070.jpg,Nền chuồng có rơm không?,"Có, nền chuồng được rải rất nhiều rơm.",train
cow_071.jpg,Trong ảnh có những con vật gì?,Đây là những con bò.,train
cow_071.jpg,Có bao nhiêu con bò trong ảnh?,Có bảy con bò trong ảnh.,train
cow_071.jpg,Những con bò này có màu gì?,Chúng có bộ lông màu nâu.,train
cow_071.jpg,Những con bò đang đứng trên bãi cỏ phải không?,"Có, chúng đang đứng trên bãi cỏ.",train
cow_072.jpg,Đây là loài vật nào?,Đây là một con bò.,train
cow_072.jpg,Có bao nhiêu con bò trong hình?,Có một con bò trong hình.,train
cow_072.jpg,Đốm trên mình con bò có màu nâu phải không?,"Có, đốm của nó màu nâu.",train
cow_072.jpg,Con bò đang đứng ở đâu?,Nó đang đứng trên thảm cỏ.,train
cow_073.jpg,Bức ảnh chụp con vật gì?,Bức ảnh chụp những con bò.,train
cow_073.jpg,Có bao nhiêu con bò đang nằm?,Có hai con bò đang nằm.,train
cow_073.jpg,Phần đầu của con bò có màu gì?,Phần đầu của nó màu trắng.,train
cow_073.jpg,Những con bò đang nằm trên cỏ đúng không?,"Có, chúng đang nằm trên cỏ.",train
cow_074.jpg,Trên tai con bò có gắn thẻ không?,"Có, tai con bò có gắn thẻ.",train
cow_074.jpg,Có bao nhiêu con bò xuất hiện toàn thân?,Có một con bò xuất hiện toàn thân.,train
cow_074.jpg,Con bò đứng phía trước có màu gì?,Nó có bộ lông màu nâu nhạt.,train
cow_074.jpg,Con vật đang làm gì?,Nó đang đứng nhìn về phía trước.,train
cow_075.jpg,Những con vật trong ảnh là gì?,Đây là một đàn bò.,train
cow_075.jpg,Có bao nhiêu con bò đang quay mặt lại?,Có hai con bò đang quay mặt lại.,train
cow_075.jpg,Lông của những con bò có màu gì?,Lông chúng có màu trắng và nâu.,train
cow_075.jpg,Những con bò có xếp thành hàng không?,"Có, chúng đang xếp thành hàng.",train
cow_076.jpg,Bức ảnh chụp con vật gì?,Bức ảnh chụp một con bò.,train
cow_076.jpg,Có bao nhiêu con vật trong bức ảnh?,Có một con vật trong bức ảnh.,train
cow_076.jpg,Con bò này có màu đen tuyền phải không?,"Không, con bò có màu nâu trắng.",train
cow_076.jpg,Con bò đang đứng ở đâu?,Nó đang đứng trên một sườn đồi.,train
cow_077.jpg,Bò con đang làm gì?,Bò con đang bú sữa mẹ.,train
cow_077.jpg,Có bao nhiêu con bò trong bức ảnh?,Có hai con bò trong bức ảnh.,train
cow_077.jpg,Bò con có màu gì?,Bò con có màu nâu và trắng.,train
cow_077.jpg,Bò mẹ có đang nằm không?,"Không, bò mẹ đang đứng trên đất.",train
cow_078.jpg,Điểm đặc biệt trên đầu con bò là gì?,Con bò có cặp sừng rất dài.,train
cow_078.jpg,Có mấy con vật xuất hiện rất rõ?,Có một con vật xuất hiện rất rõ.,train
cow_078.jpg,Lông của con bò phía trước màu trắng phải không?,"Không, lông của nó màu nâu sậm.",train
cow_078.jpg,Con bò phía trước đang làm gì?,Nó đang đứng trên mặt đất.,train
cow_079.jpg,Con bò đang ăn gì?,Con bò đang ăn cỏ xanh.,train
cow_079.jpg,Có bao nhiêu con bò màu đen trắng?,Có hai con bò màu đen trắng.,train
cow_079.jpg,Con bò lớn nhất có màu gì?,Nó có màu đen và trắng.,train
cow_079.jpg,Con bò có đứng gần một con đường không?,"Có, nó đứng ngay cạnh con đường.",train
cow_080.jpg,Có người xuất hiện trong bức tranh này không?,"Có, người phụ nữ xuất hiện trong ảnh.",train
cow_080.jpg,Có bao nhiêu con bò ở ngay phía trước?,Có một con bò ở phía trước.,train
cow_080.jpg,Con bò phía trước có màu gì?,Con bò có màu đen và trắng.,train
cow_080.jpg,Người phụ nữ trong ảnh đang làm gì?,Người phụ nữ đang xách một chiếc giỏ.,train
cow_081.jpg,Những người đàn ông đang làm gì?,Họ đang kiểm tra những con bò.,train
cow_081.jpg,Có bao nhiêu con bò ở phía trước?,Có hai con bò ở phía trước.,train
cow_081.jpg,Những con bò này có màu gì?,Chúng có màu nâu xám.,train
cow_081.jpg,Người đàn ông có đang cầm giấy bút không?,"Có, ông ấy đang cầm giấy bút.",train
cow_082.jpg,Con vật trong ảnh là con gì?,Đây là một con bò.,train
cow_082.jpg,Có bao nhiêu con bò trong ảnh?,Chỉ có một con bò.,train
cow_082.jpg,Lông của con bò có màu gì?,Con bò có màu nâu.,train
cow_082.jpg,Con bò có đang ăn cỏ không?,"Không, con bò đang đứng yên.",train
cow_083.jpg,Những con vật đang làm gì?,Chúng đang ăn cỏ xanh.,train
cow_083.jpg,Đàn bò này có màu gì?,Đàn bò có màu đen.,train
cow_083.jpg,Những con bò đang ở vị trí nào?,Chúng đang ở trên đồng cỏ.,train
cow_083.jpg,Trong ảnh có nhiều con bò không?,"Có, đây là một đàn bò lớn.",train
cow_084.jpg,Những con vật này là gì?,Chúng là những con bò.,train
cow_084.jpg,Lông của chúng có màu gì?,Lông của chúng màu trắng.,train
cow_084.jpg,Những con bò đang ở trạng thái nào?,Chúng đang nằm nghỉ trên bãi cỏ.,train
cow_084.jpg,Những con bò này có sừng không?,"Có, những con bò đều có sừng.",train
cow_085.jpg,Đây là loài động vật nào?,Đây là một con bò.,train
cow_085.jpg,Đầu của con bò có màu gì?,Đầu của nó có màu trắng.,train
cow_085.jpg,Con bò đang đứng ở đâu?,Con bò đang đứng trên thảm cỏ.,train
cow_085.jpg,Thân của con bò có màu đen phải không?,"Không, thân con bò màu nâu.",train
cow_086.jpg,Con vật nhỏ hơn được gọi là gì?,Nó là một con bê con.,train
cow_086.jpg,Có tổng cộng mấy con vật trong ảnh?,Có tổng cộng hai con vật.,train
cow_086.jpg,Con bê con có màu gì?,Con bê có màu nâu đen.,train
cow_086.jpg,Hai con vật có đứng cạnh nhau không?,"Có, chúng đang đứng sát cạnh nhau.",train
cow_087.jpg,Bê con đang làm hành động gì?,Bê con đang bú sữa mẹ.,train
cow_087.jpg,Khung cảnh phía sau đàn bò là gì?,Phía sau là những dãy núi cao.,train
cow_087.jpg,Bò mẹ có những màu sắc nào?,Bò mẹ có màu nâu và trắng.,train
cow_087.jpg,Trong ảnh chỉ có một con vật phải không?,"Không, có hai con vật trong ảnh.",train
cow_088.jpg,Con vật trong bức ảnh là gì?,Đây là một con bò.,train
cow_088.jpg,Con bò đang ở tư thế nào?,Con bò đang ở tư thế đứng.,train
cow_088.jpg,Chân của con bò mang màu gì?,Bốn chân của nó màu trắng.,train
cow_088.jpg,Con bò có đeo dây quanh đầu không?,"Có, nó đang đeo một sợi dây.",train
cow_089.jpg,Con bò đang nhìn về hướng nào?,Con bò đang nhìn thẳng phía trước.,train
cow_089.jpg,Các đốm trên thân bò có màu gì?,Các đốm đó có màu nâu.,train
cow_089.jpg,Phía xa sau lưng con bò có gì?,Có một ngôi nhà ở phía xa.,train
cow_089.jpg,Con bò này có sừng dài không?,"Không, con bò không có sừng dài.",train
cow_090.jpg,Con bò nào đứng gần ống kính nhất?,Một con bò màu nâu trắng.,train
cow_090.jpg,Có bao nhiêu con bò rõ nét phía trước?,Có hai con bò rõ nét nhất.,train
cow_090.jpg,Những con bò còn lại đang ở đâu?,Chúng ở phía xa trên cánh đồng.,train
cow_090.jpg,Những con bò ở xa có đang nằm không?,"Có, vài con phía xa đang nằm.",train
cow_091.jpg,Con vật trong ảnh là con gì?,Đây là một con bò sữa.,train
cow_091.jpg,Con bò này có màu gì?,Con bò có màu đen và trắng.,train
cow_091.jpg,Con bò đang đứng ở đâu?,Con bò đang đứng trên bãi cỏ.,train
cow_091.jpg,Con bò này có sừng không?,"Không, con bò này không có sừng.",train
cow_092.jpg,Có bao nhiêu con bò ở phía trước?,Có một con bò ở phía trước.,train
cow_092.jpg,Con bò phía trước đang làm gì?,Con bò đang cúi xuống ăn cỏ.,train
cow_092.jpg,Con bò gần nhất có màu gì?,Nó có màu đen và trắng.,train
cow_092.jpg,Những con bò có đang ở trên đồng cỏ không?,"Có, chúng đang ở trên đồng cỏ.",train
cow_093.jpg,Bức ảnh có bao nhiêu con bò?,Có một con bò trong bức ảnh.,train
cow_093.jpg,Lông của con bò màu gì?,Lông con bò có màu nâu nhạt.,train
cow_093.jpg,Có vật gì ở gần miệng con bò?,Có một bông hoa màu trắng.,train
cow_093.jpg,Con bò này có đốm đen không?,"Không, con bò không có đốm đen.",train
cow_094.jpg,Con bò màu đen đang nhai gì?,Con bò đang nhai một mớ cỏ.,train
cow_094.jpg,Những con bò ở phía xa màu gì?,Những con bò đó có màu đen.,train
cow_094.jpg,Có cái gì phía sau những con bò?,Có một cái cây ở phía sau.,train
cow_094.jpg,Con bò phía trước có đang nhìn ống kính không?,"Có, con bò đang nhìn vào ống kính.",train
cow_095.jpg,Những con bò đang ở đâu?,Chúng đang ở trong một chuồng trại.,train
cow_095.jpg,Có bao nhiêu con bò ở phía trước?,Có một con bò ở phía trước.,train
cow_095.jpg,Con bò được buộc bằng cái gì?,Con bò được buộc bằng một sợi dây.,train
cow_095.jpg,Trong máng có thức ăn không?,"Có, trong máng có rất nhiều cỏ.",train
cow_096.jpg,Đặc điểm nổi bật trên đầu con bò là gì?,Con bò có hai cái sừng.,train
cow_096.jpg,Mũi của con bò có màu gì?,Mũi của nó có màu hồng nhạt.,train
cow_096.jpg,Biểu cảm của con bò trông như thế nào?,Con bò trông như đang mỉm cười.,train
cow_096.jpg,Mắt con bò có đang mở to không?,"Không, mắt con bò đang nheo lại.",train
cow_097.jpg,Có bao nhiêu con bò dưới gốc cây?,Có hai con bò dưới gốc cây.,train
cow_097.jpg,Hai con bò có màu lông gì?,Chúng có bộ lông màu trắng xám.,train
cow_097.jpg,Hai con bò đang đứng ở đâu?,Chúng đang đứng ở dưới bóng râm.,train
cow_097.jpg,Cây trong ảnh có nhiều lá không?,"Có, cái cây có rất nhiều lá.",train
cow_098.jpg,Bức ảnh có tổng cộng bao nhiêu con vật?,Bức ảnh có tổng cộng ba con bò.,train
cow_098.jpg,Trên thân con bò có đặc điểm gì?,Trên thân chúng có viết các con số.,train
cow_098.jpg,Cặp sừng của chúng trông như thế nào?,Cặp sừng của chúng rất to và dài.,train
cow_098.jpg,Có máng ăn nào trong ảnh không?,"Có, có một chiếc máng phía trước.",train
cow_099.jpg,Có bao nhiêu con bò trong ảnh?,Có hai con bò trong bức ảnh.,train
cow_099.jpg,Lông của những con bò này màu gì?,Bộ lông của chúng có màu nâu đỏ.,train
cow_099.jpg,Con bò nhỏ hơn đang làm gì?,Con bò nhỏ hơn đang nằm trên cỏ.,train
cow_099.jpg,Những con bò này có lông ngắn không?,"Không, chúng có bộ lông rất dài.",train
cow_100.jpg,Có bao nhiêu người đứng quanh con bò?,Có chín người đứng quanh con bò.,train
cow_100.jpg,Con bò đang đeo vật gì ở cổ?,Nó đeo một chiếc mõ lớn ở cổ.,train
cow_100.jpg,Con bò trong ảnh có màu gì?,Nó có màu nâu đỏ và trắng.,train
cow_100.jpg,Khung cảnh phía sau có núi không?,"Có, phía sau họ có những ngọn núi.",train
dog_001.jpg,Con vật trong ảnh đang ngồi ở đâu?,Con chó ngồi trong giỏ xe đạp.,train
dog_001.jpg,Có bao nhiêu con chó trong bức ảnh?,Có một con chó trong bức ảnh.,train
dog_001.jpg,Giỏ xe đạp có màu gì?,Giỏ xe đạp có màu trắng bạc.,train
dog_001.jpg,Con chó có bị xích không?,"Có, con chó đang bị xích.",train
dog_002.jpg,Các con vật đang đứng trên cái gì?,Chúng đang đứng trên một cái bàn.,train
dog_002.jpg,Có mấy con chó trong bức ảnh này?,Có ba con chó trong bức ảnh.,train
dog_002.jpg,Cái bàn trong ảnh có màu gì?,Cái bàn này có màu trắng.,train
dog_002.jpg,Những con chó này có lông ngắn phải không?,"Không, những con chó có lông dài.",train
dog_003.jpg,Con vật này đang làm gì?,Con chó đang đứng trên bãi cỏ.,train
dog_003.jpg,Có bao nhiêu con vật ở trong ảnh?,Chỉ có một con vật trong ảnh.,train
dog_003.jpg,Bộ lông của con chó có màu gì?,Bộ lông của nó có màu nâu.,train
dog_003.jpg,Con chó có đang nhắm mắt không?,"Không, con chó đang mở mắt.",train
dog_004.jpg,Hai con vật trong ảnh là con gì?,Đây là hai con chó con.,train
dog_004.jpg,Trong ảnh có tổng cộng mấy con chó?,Có hai con chó trong bức ảnh.,train
dog_004.jpg,Vòng cổ của con chó bên trái màu gì?,Vòng cổ của nó có màu xanh.,train
dog_004.jpg,Con chó bên phải có đeo vòng cổ không?,"Có, nó có đeo vòng cổ.",train
dog_005.jpg,Con chó đang làm gì trên bãi cỏ?,Con chó đang ngồi trên bãi cỏ.,train
dog_005.jpg,Có mấy con chó xuất hiện trong hình?,Có một con chó trong bức hình.,train
dog_005.jpg,Con chó này có những màu sắc nào?,Con chó có màu đen và trắng.,train
dog_005.jpg,Bãi cỏ trong ảnh có bị héo không?,"Không, bãi cỏ rất xanh tốt.",train
dog_006.jpg,Con vật trong ảnh đang đứng ở đâu?,Con chó đang đứng trên bãi cỏ.,train
dog_006.jpg,Có bao nhiêu con chó ở trong hình?,Có một con chó trong khung hình.,train
dog_006.jpg,Con chó trong ảnh có màu lông gì?,Con chó này có bộ lông màu nâu.,train
dog_006.jpg,Con chó có đang thè lưỡi không?,"Có, con chó đang thè lưỡi.",train
dog_007.jpg,Những con vật này đang ở vị trí nào?,Chúng đang ở trên thảm cỏ.,train
dog_007.jpg,Có tổng cộng mấy con chó trong ảnh?,Có bốn con chó trong bức ảnh.,train
dog_007.jpg,Lông của những con chó này màu gì?,Chúng có bộ lông màu đen.,train
dog_007.jpg,Trong ảnh có xuất hiện lốp xe không?,"Có, có một lốp xe trong ảnh.",train
dog_008.jpg,Ngoại hình của con chó này trông thế nào?,Nó có thân hình mập mạp.,train
dog_008.jpg,Có mấy con vật xuất hiện trong bức hình?,Có một con vật trong bức hình.,train
dog_008.jpg,Lông của con chó chủ yếu màu gì?,Lông của nó chủ yếu màu trắng.,train
dog_008.jpg,Con chó có đang chạy bộ không?,"Không, con chó đang đứng yên.",train
dog_009.jpg,Con chó đang đứng trên bề mặt nào?,Con chó đang đứng trên cỏ khô.,train
dog_009.jpg,Bức ảnh này chụp bao nhiêu con chó?,Bức ảnh chụp một con chó.,train
dog_009.jpg,Lông của con chó có những màu nào?,Lông chó có màu đen và nâu.,train
dog_009.jpg,Con chó có đang nằm không?,"Không, con chó đang đứng.",train
